id,Hardness
20996,2.25
20997,5.75
20998,5.75
20999,5.75
21000,2.25
21001,5.75
21002,2.25
21003,5.75
21004,3.15
21005,5.75
21006,2.25
21007,2.25
21008,5.75
21009,5.75
21010,2.25
21011,5.75
21012,2.25
21013,5.75
21014,5.75
21015,5.75
21016,5.75
21017,5.75
21018,2.25
21019,5.75
21020,5.75
21021,5.75
21022,5.75
21023,5.75
21024,5.75
21025,2.25
21026,5.75
21027,5.75
21028,5.75
21029,5.75
21030,5.75
21031,5.75
21032,5.75
21033,5.75
21034,5.75
21035,5.75
21036,5.75
21037,5.75
21038,5.75
21039,5.75
21040,5.75
21041,5.75
21042,2.25
21043,5.75
21044,5.75
21045,2.25
21046,5.75
21047,2.25
21048,5.75
21049,5.75
21050,3.15
21051,4.0
21052,2.25
21053,2.25
21054,5.75
21055,5.75
21056,2.25
21057,5.75
21058,5.75
21059,5.75
21060,5.75
21061,5.75
21062,5.75
21063,5.75
21064,5.75
21065,5.75
21066,5.75
21067,1.25
21068,5.75
21069,5.75
21070,2.25
21071,5.75
21072,5.75
21073,5.75
21074,5.75
21075,5.75
21076,5.75
21077,5.75
21078,2.25
21079,4.0
21080,5.75
21081,4.0
21082,5.75
21083,5.75
21084,5.75
21085,4.0
21086,5.75
21087,4.0
21088,5.75
21089,5.75
21090,5.75
21091,5.75
21092,4.0
21093,2.25
21094,1.25
21095,5.75
21096,5.75
21097,5.75
21098,5.75
21099,5.75
21100,4.0
21101,2.25
21102,5.75
21103,2.25
21104,5.75
21105,5.75
21106,2.25
21107,5.75
21108,5.75
21109,5.75
21110,5.75
21111,5.75
21112,5.75
21113,3.15
21114,5.75
21115,2.25
21116,5.75
21117,5.75
21118,5.75
21119,2.25
21120,5.75
21121,2.25
21122,5.75
21123,2.25
21124,5.75
21125,2.25
21126,5.75
21127,2.25
21128,2.25
21129,5.75
21130,2.25
21131,6.25
21132,5.75
21133,5.75
21134,2.25
21135,5.75
21136,5.75
21137,5.75
21138,3.15
21139,5.75
21140,5.75
21141,5.75
21142,5.75
21143,5.75
21144,5.75
21145,2.25
21146,5.75
21147,5.75
21148,5.75
21149,2.25
21150,2.25
21151,5.75
21152,2.25
21153,5.75
21154,5.75
21155,2.25
21156,5.75
21157,5.75
21158,5.75
21159,5.75
21160,2.25
21161,2.25
21162,5.75
21163,2.25
21164,5.75
21165,5.75
21166,5.75
21167,2.25
21168,2.25
21169,2.25
21170,2.25
21171,5.75
21172,5.75
21173,5.75
21174,5.75
21175,2.25
21176,5.75
21177,5.75
21178,2.25
21179,5.75
21180,5.75
21181,5.75
21182,5.75
21183,2.25
21184,5.75
21185,5.75
21186,5.75
21187,5.75
21188,5.75
21189,5.75
21190,5.75
21191,5.75
21192,5.75
21193,3.15
21194,5.75
21195,4.0
21196,5.75
21197,5.75
21198,2.25
21199,2.25
21200,2.25
21201,5.75
21202,4.0
21203,5.75
21204,1.25
21205,5.75
21206,5.75
21207,5.75
21208,5.75
21209,5.75
21210,5.75
21211,2.25
21212,5.2
21213,5.75
21214,2.25
21215,8.1
21216,2.25
21217,5.75
21218,5.75
21219,2.25
21220,5.75
21221,5.75
21222,2.25
21223,2.25
21224,5.75
21225,5.75
21226,5.75
21227,5.75
21228,5.75
21229,5.75
21230,3.15
21231,5.75
21232,5.75
21233,3.15
21234,5.75
21235,2.25
21236,5.75
21237,5.75
21238,5.75
21239,2.25
21240,5.75
21241,5.75
21242,5.75
21243,5.75
21244,2.25
21245,7.0
21246,5.75
21247,5.75
21248,5.75
21249,5.75
21250,2.25
21251,2.25
21252,2.25
21253,5.75
21254,5.75
21255,5.75
21256,5.75
21257,5.75
21258,5.75
21259,4.0
21260,5.75
21261,2.25
21262,5.75
21263,5.75
21264,5.75
21265,5.75
21266,5.75
21267,5.75
21268,2.25
21269,5.75
21270,5.75
21271,4.0
21272,1.25
21273,2.25
21274,2.25
21275,3.15
21276,5.75
21277,5.75
21278,2.25
21279,5.75
21280,5.75
21281,5.75
21282,5.75
21283,5.75
21284,5.75
21285,2.25
21286,5.75
21287,5.75
21288,5.75
21289,5.75
21290,5.75
21291,2.25
21292,2.25
21293,5.75
21294,5.75
21295,5.75
21296,5.75
21297,5.75
21298,5.75
21299,5.75
21300,5.75
21301,1.25
21302,2.25
21303,5.2
21304,2.25
21305,5.75
21306,5.75
21307,5.75
21308,2.25
21309,2.25
21310,2.25
21311,4.0
21312,2.25
21313,2.25
21314,2.25
21315,2.25
21316,5.75
21317,5.75
21318,5.75
21319,5.75
21320,5.75
21321,5.75
21322,5.75
21323,5.75
21324,2.25
21325,5.75
21326,5.75
21327,5.75
21328,2.25
21329,5.75
21330,5.75
21331,2.25
21332,5.75
21333,2.25
21334,5.75
21335,7.0
21336,5.75
21337,5.75
21338,5.75
21339,4.0
21340,2.25
21341,5.75
21342,5.75
21343,5.75
21344,5.75
21345,5.75
21346,2.25
21347,2.25
21348,5.75
21349,5.75
21350,2.25
21351,5.75
21352,5.75
21353,5.75
21354,5.75
21355,3.15
21356,2.25
21357,3.15
21358,2.25
21359,5.75
21360,5.75
21361,2.25
21362,2.25
21363,5.75
21364,5.75
21365,2.25
21366,5.75
21367,1.25
21368,5.75
21369,5.75
21370,5.75
21371,5.75
21372,5.75
21373,5.75
21374,5.75
21375,5.75
21376,5.75
21377,5.75
21378,2.25
21379,2.25
21380,5.75
21381,2.25
21382,2.25
21383,5.2
21384,5.75
21385,5.75
21386,5.75
21387,3.15
21388,5.75
21389,2.25
21390,2.25
21391,5.75
21392,2.25
21393,5.75
21394,5.75
21395,3.15
21396,2.25
21397,2.25
21398,5.2
21399,5.75
21400,7.0
21401,5.75
21402,5.75
21403,2.25
21404,2.25
21405,5.75
21406,2.25
21407,5.75
21408,5.75
21409,5.75
21410,2.25
21411,2.25
21412,5.75
21413,5.75
21414,2.25
21415,2.25
21416,2.25
21417,5.75
21418,2.25
21419,2.25
21420,5.75
21421,5.75
21422,5.75
21423,5.75
21424,2.25
21425,5.75
21426,2.25
21427,1.25
21428,2.25
21429,5.75
21430,5.75
21431,5.75
21432,5.75
21433,4.0
21434,2.25
21435,2.25
21436,2.25
21437,5.75
21438,1.25
21439,5.75
21440,2.25
21441,2.25
21442,5.75
21443,2.25
21444,1.25
21445,5.75
21446,2.25
21447,4.0
21448,2.25
21449,1.25
21450,5.75
21451,5.75
21452,2.25
21453,3.15
21454,5.75
21455,4.0
21456,5.75
21457,4.0
21458,5.75
21459,1.25
21460,5.75
21461,5.75
21462,5.75
21463,5.75
21464,5.75
21465,2.25
21466,5.75
21467,5.75
21468,5.75
21469,5.75
21470,5.75
21471,5.75
21472,5.75
21473,5.75
21474,5.75
21475,5.75
21476,4.0
21477,2.25
21478,5.75
21479,2.25
21480,2.25
21481,5.75
21482,3.15
21483,5.75
21484,2.25
21485,6.25
21486,5.75
21487,5.75
21488,5.75
21489,5.75
21490,5.75
21491,5.75
21492,5.75
21493,5.75
21494,2.25
21495,5.75
21496,2.25
21497,5.75
21498,5.75
21499,5.75
21500,5.75
21501,5.75
21502,2.25
21503,5.75
21504,5.75
21505,2.25
21506,5.75
21507,5.75
21508,2.25
21509,5.75
21510,3.15
21511,3.15
21512,5.75
21513,5.75
21514,2.25
21515,5.75
21516,5.75
21517,2.25
21518,2.25
21519,5.75
21520,2.25
21521,2.25
21522,5.75
21523,5.75
21524,5.75
21525,5.75
21526,5.75
21527,5.75
21528,2.25
21529,2.25
21530,2.25
21531,5.75
21532,5.75
21533,5.75
21534,2.25
21535,5.75
21536,5.2
21537,2.25
21538,5.75
21539,5.75
21540,2.25
21541,3.15
21542,3.15
21543,3.15
21544,2.25
21545,2.25
21546,3.15
21547,1.25
21548,5.75
21549,5.75
21550,2.25
21551,5.75
21552,5.75
21553,3.15
21554,2.25
21555,2.25
21556,2.25
21557,2.25
21558,5.75
21559,1.25
21560,5.75
21561,2.25
21562,2.25
21563,5.75
21564,5.75
21565,5.75
21566,5.75
21567,5.75
21568,5.75
21569,3.15
21570,2.25
21571,5.75
21572,5.75
21573,5.75
21574,5.75
21575,2.25
21576,5.75
21577,1.25
21578,5.75
21579,5.75
21580,3.15
21581,2.25
21582,5.75
21583,5.75
21584,7.0
21585,2.25
21586,5.75
21587,2.25
21588,5.75
21589,5.75
21590,1.25
21591,4.0
21592,5.75
21593,5.75
21594,5.75
21595,2.25
21596,5.75
21597,2.25
21598,5.75
21599,2.25
21600,5.75
21601,2.25
21602,5.75
21603,3.15
21604,5.75
21605,5.75
21606,5.75
21607,5.75
21608,5.75
21609,5.75
21610,2.25
21611,5.75
21612,2.25
21613,5.75
21614,2.25
21615,2.25
21616,2.25
21617,5.75
21618,5.75
21619,2.25
21620,5.75
21621,2.25
21622,5.75
21623,2.25
21624,4.0
21625,4.0
21626,5.75
21627,3.15
21628,5.75
21629,5.75
21630,5.75
21631,2.25
21632,2.25
21633,2.25
21634,2.25
21635,5.75
21636,5.75
21637,5.75
21638,5.75
21639,5.75
21640,5.75
21641,5.75
21642,5.75
21643,2.25
21644,5.75
21645,5.75
21646,2.25
21647,5.75
21648,2.25
21649,3.15
21650,2.25
21651,2.25
21652,5.75
21653,5.75
21654,7.0
21655,5.75
21656,5.75
21657,5.75
21658,5.75
21659,5.75
21660,2.25
21661,5.75
21662,2.25
21663,5.75
21664,5.75
21665,2.25
21666,5.75
21667,2.25
21668,5.75
21669,1.25
21670,5.75
21671,5.75
21672,5.75
21673,5.75
21674,2.25
21675,2.25
21676,5.75
21677,5.75
21678,5.75
21679,5.75
21680,5.75
21681,2.25
21682,5.75
21683,5.75
21684,5.75
21685,5.75
21686,2.25
21687,5.75
21688,4.0
21689,5.75
21690,2.25
21691,5.75
21692,2.25
21693,2.25
21694,5.75
21695,5.75
21696,3.15
21697,2.25
21698,5.75
21699,3.15
21700,3.15
21701,5.75
21702,5.75
21703,5.2
21704,2.25
21705,5.75
21706,2.25
21707,5.75
21708,5.75
21709,5.75
21710,5.75
21711,5.75
21712,5.75
21713,5.75
21714,2.25
21715,5.75
21716,5.75
21717,5.75
21718,5.75
21719,5.2
21720,5.75
21721,4.0
21722,5.75
21723,5.75
21724,5.75
21725,4.0
21726,5.75
21727,5.75
21728,2.25
21729,5.75
21730,5.75
21731,5.75
21732,2.25
21733,5.75
21734,5.75
21735,5.75
21736,5.75
21737,5.75
21738,5.75
21739,8.1
21740,2.25
21741,2.25
21742,5.75
21743,5.75
21744,3.15
21745,2.25
21746,5.75
21747,3.15
21748,5.75
21749,5.75
21750,9.2
21751,4.0
21752,5.75
21753,5.75
21754,5.75
21755,2.25
21756,5.75
21757,5.75
21758,5.75
21759,5.75
21760,4.0
21761,2.25
21762,5.75
21763,5.75
21764,5.75
21765,5.75
21766,4.0
21767,5.75
21768,5.75
21769,2.25
21770,5.75
21771,2.25
21772,4.0
21773,5.75
21774,3.15
21775,5.75
21776,5.75
21777,2.25
21778,2.25
21779,5.75
21780,5.2
21781,2.25
21782,7.0
21783,5.75
21784,5.75
21785,5.75
21786,5.75
21787,5.75
21788,2.25
21789,5.75
21790,5.75
21791,5.75
21792,5.75
21793,2.25
21794,2.25
21795,5.75
21796,2.25
21797,2.25
21798,5.75
21799,2.25
21800,5.75
21801,5.75
21802,2.25
21803,5.75
21804,5.75
21805,2.25
21806,1.25
21807,5.75
21808,5.75
21809,2.25
21810,5.75
21811,5.75
21812,1.25
21813,4.0
21814,5.75
21815,2.25
21816,2.25
21817,1.25
21818,2.25
21819,5.75
21820,5.75
21821,5.75
21822,5.75
21823,2.25
21824,2.25
21825,3.15
21826,5.75
21827,5.75
21828,5.75
21829,5.75
21830,5.75
21831,5.75
21832,1.25
21833,5.75
21834,5.75
21835,5.75
21836,5.75
21837,2.25
21838,5.75
21839,5.75
21840,5.75
21841,5.75
21842,5.75
21843,2.25
21844,5.75
21845,1.25
21846,5.75
21847,7.0
21848,5.75
21849,5.75
21850,5.75
21851,5.75
21852,5.75
21853,5.75
21854,2.25
21855,5.75
21856,5.75
21857,5.75
21858,5.75
21859,4.0
21860,5.75
21861,5.75
21862,5.75
21863,5.75
21864,5.75
21865,2.25
21866,5.75
21867,2.25
21868,5.75
21869,2.25
21870,5.75
21871,5.75
21872,5.75
21873,5.75
21874,5.75
21875,5.75
21876,6.25
21877,5.75
21878,5.2
21879,5.75
21880,5.75
21881,2.25
21882,5.75
21883,5.75
21884,5.75
21885,5.75
21886,5.75
21887,5.75
21888,5.75
21889,5.75
21890,5.75
21891,5.75
21892,5.75
21893,2.25
21894,2.25
21895,5.75
21896,5.75
21897,5.75
21898,5.75
21899,3.15
21900,5.75
21901,5.75
21902,5.75
21903,2.25
21904,1.25
21905,2.25
21906,5.75
21907,2.25
21908,4.0
21909,5.75
21910,5.75
21911,2.25
21912,5.75
21913,5.75
21914,2.25
21915,1.25
21916,5.75
21917,5.75
21918,5.75
21919,2.25
21920,5.75
21921,5.75
21922,5.75
21923,5.75
21924,2.25
21925,5.75
21926,2.25
21927,5.75
21928,2.25
21929,4.0
21930,2.25
21931,5.75
21932,5.75
21933,5.75
21934,5.75
21935,5.75
21936,5.75
21937,7.0
21938,5.75
21939,3.15
21940,4.0
21941,2.25
21942,5.75
21943,5.75
21944,2.25
21945,2.25
21946,4.0
21947,2.25
21948,5.75
21949,5.75
21950,5.75
21951,2.25
21952,3.15
21953,5.75
21954,2.25
21955,2.25
21956,5.75
21957,2.25
21958,2.25
21959,4.0
21960,5.75
21961,2.25
21962,5.75
21963,5.75
21964,5.75
21965,2.25
21966,5.75
21967,5.75
21968,5.75
21969,5.75
21970,2.25
21971,5.75
21972,2.25
21973,2.25
21974,5.75
21975,2.25
21976,5.75
21977,2.25
21978,5.75
21979,5.75
21980,5.75
21981,5.75
21982,5.75
21983,2.25
21984,2.25
21985,5.75
21986,5.75
21987,2.25
21988,4.0
21989,2.25
21990,5.75
21991,4.0
21992,2.25
21993,5.75
21994,5.75
21995,2.25
21996,5.75
21997,2.25
21998,2.25
21999,5.75
22000,5.75
22001,5.75
22002,2.25
22003,2.25
22004,2.25
22005,5.75
22006,2.25
22007,4.0
22008,5.75
22009,5.75
22010,5.75
22011,5.75
22012,2.25
22013,4.0
22014,5.75
22015,5.75
22016,5.75
22017,5.75
22018,5.75
22019,2.25
22020,5.75
22021,3.15
22022,1.25
22023,2.25
22024,5.75
22025,2.25
22026,5.75
22027,2.25
22028,5.75
22029,2.25
22030,5.75
22031,2.25
22032,5.75
22033,5.75
22034,5.75
22035,2.25
22036,5.75
22037,5.75
22038,3.15
22039,5.75
22040,5.75
22041,2.25
22042,5.75
22043,5.75
22044,5.75
22045,5.75
22046,2.25
22047,2.25
22048,5.75
22049,2.25
22050,5.75
22051,2.25
22052,2.25
22053,2.25
22054,5.75
22055,5.75
22056,5.75
22057,5.75
22058,5.75
22059,5.75
22060,5.75
22061,5.75
22062,2.25
22063,5.75
22064,5.75
22065,2.25
22066,1.25
22067,5.75
22068,5.75
22069,4.0
22070,5.75
22071,1.25
22072,5.75
22073,5.75
22074,2.25
22075,2.25
22076,5.75
22077,5.75
22078,1.25
22079,5.75
22080,2.25
22081,5.75
22082,2.25
22083,5.75
22084,2.25
22085,2.25
22086,5.75
22087,5.75
22088,5.75
22089,1.25
22090,5.75
22091,5.75
22092,2.25
22093,5.2
22094,2.25
22095,2.25
22096,2.25
22097,1.25
22098,5.75
22099,2.25
22100,5.75
22101,2.25
22102,3.15
22103,5.2
22104,5.75
22105,5.75
22106,5.75
22107,5.75
22108,5.75
22109,2.25
22110,5.75
22111,5.75
22112,5.75
22113,2.25
22114,5.75
22115,5.75
22116,2.25
22117,5.75
22118,5.75
22119,2.25
22120,5.75
22121,3.15
22122,5.2
22123,2.25
22124,2.25
22125,5.75
22126,2.25
22127,5.75
22128,2.25
22129,1.25
22130,1.25
22131,5.75
22132,5.75
22133,3.15
22134,2.25
22135,5.75
22136,2.25
22137,5.75
22138,5.75
22139,5.75
22140,5.75
22141,2.25
22142,2.25
22143,4.0
22144,5.75
22145,2.25
22146,5.75
22147,4.0
22148,1.25
22149,2.25
22150,5.75
22151,5.75
22152,5.75
22153,5.75
22154,5.75
22155,5.75
22156,5.75
22157,2.25
22158,5.75
22159,3.15
22160,5.75
22161,5.75
22162,2.25
22163,5.75
22164,5.75
22165,5.75
22166,2.25
22167,7.0
22168,5.75
22169,2.25
22170,2.25
22171,5.75
22172,5.75
22173,2.25
22174,2.25
22175,5.75
22176,3.15
22177,5.75
22178,5.75
22179,5.75
22180,2.25
22181,5.75
22182,5.75
22183,5.75
22184,2.25
22185,2.25
22186,5.75
22187,2.25
22188,5.75
22189,2.25
22190,5.75
22191,5.75
22192,5.75
22193,5.75
22194,5.75
22195,5.75
22196,5.75
22197,5.75
22198,5.75
22199,5.75
22200,2.25
22201,5.75
22202,5.75
22203,4.0
22204,1.25
22205,5.75
22206,2.25
22207,5.75
22208,5.75
22209,1.25
22210,5.75
22211,5.75
22212,5.75
22213,2.25
22214,5.75
22215,5.75
22216,5.75
22217,5.2
22218,2.25
22219,2.25
22220,5.75
22221,5.75
22222,4.0
22223,5.75
22224,2.25
22225,3.15
22226,5.75
22227,2.25
22228,5.75
22229,4.0
22230,5.75
22231,5.75
22232,5.75
22233,4.0
22234,4.0
22235,5.75
22236,5.75
22237,5.75
22238,5.75
22239,4.0
22240,2.25
22241,4.0
22242,5.75
22243,2.25
22244,5.75
22245,2.25
22246,5.75
22247,2.25
22248,5.75
22249,5.75
22250,5.75
22251,2.25
22252,5.75
22253,5.75
22254,5.75
22255,2.25
22256,5.75
22257,5.75
22258,5.75
22259,5.75
22260,2.25
22261,2.25
22262,5.75
22263,5.75
22264,5.75
22265,2.25
22266,5.75
22267,5.75
22268,5.75
22269,4.0
22270,5.75
22271,5.75
22272,2.25
22273,5.75
22274,5.75
22275,5.75
22276,5.75
22277,5.75
22278,5.75
22279,5.75
22280,5.75
22281,5.75
22282,2.25
22283,5.75
22284,5.75
22285,5.75
22286,2.25
22287,2.25
22288,2.25
22289,5.75
22290,3.15
22291,2.25
22292,5.75
22293,1.25
22294,2.25
22295,5.75
22296,5.75
22297,5.75
22298,5.75
22299,5.75
22300,2.25
22301,2.25
22302,3.15
22303,5.75
22304,5.75
22305,2.25
22306,5.75
22307,2.25
22308,2.25
22309,5.75
22310,2.25
22311,5.75
22312,5.75
22313,2.25
22314,5.75
22315,5.75
22316,5.75
22317,5.75
22318,2.25
22319,2.25
22320,5.75
22321,5.75
22322,5.75
22323,5.75
22324,5.75
22325,2.25
22326,5.75
22327,5.75
22328,5.75
22329,9.2
22330,5.75
22331,1.25
22332,5.75
22333,5.75
22334,2.25
22335,2.25
22336,5.75
22337,5.75
22338,2.25
22339,2.25
22340,5.75
22341,5.75
22342,3.15
22343,5.75
22344,2.25
22345,2.25
22346,2.25
22347,1.25
22348,3.15
22349,3.15
22350,5.75
22351,5.75
22352,7.0
22353,5.75
22354,5.75
22355,5.75
22356,2.25
22357,5.75
22358,4.0
22359,5.75
22360,2.25
22361,1.25
22362,5.75
22363,5.75
22364,5.75
22365,5.75
22366,3.15
22367,2.25
22368,2.25
22369,5.75
22370,2.25
22371,5.75
22372,5.75
22373,5.75
22374,1.25
22375,5.75
22376,5.75
22377,5.75
22378,5.75
22379,9.2
22380,5.75
22381,5.75
22382,5.75
22383,5.75
22384,5.75
22385,5.75
22386,2.25
22387,5.75
22388,5.75
22389,2.25
22390,2.25
22391,5.75
22392,5.75
22393,5.75
22394,5.75
22395,7.0
22396,2.25
22397,5.75
22398,5.75
22399,5.75
22400,2.25
22401,5.75
22402,4.0
22403,2.25
22404,2.25
22405,5.75
22406,5.75
22407,2.25
22408,4.0
22409,2.25
22410,5.75
22411,5.75
22412,5.75
22413,5.75
22414,2.25
22415,2.25
22416,3.15
22417,5.75
22418,5.75
22419,2.25
22420,2.25
22421,5.75
22422,4.0
22423,5.75
22424,3.15
22425,5.75
22426,5.75
22427,4.0
22428,5.75
22429,2.25
22430,5.75
22431,5.75
22432,2.25
22433,3.15
22434,5.75
22435,5.75
22436,5.75
22437,5.75
22438,1.25
22439,2.25
22440,5.75
22441,5.75
22442,5.75
22443,2.25
22444,5.75
22445,2.25
22446,2.25
22447,5.75
22448,5.75
22449,2.25
22450,5.75
22451,5.75
22452,5.75
22453,2.25
22454,7.0
22455,7.0
22456,5.75
22457,2.25
22458,5.75
22459,5.75
22460,5.75
22461,2.25
22462,2.25
22463,5.75
22464,5.75
22465,5.75
22466,5.75
22467,5.75
22468,2.25
22469,2.25
22470,5.75
22471,3.15
22472,5.75
22473,3.15
22474,4.0
22475,5.75
22476,5.75
22477,5.75
22478,5.75
22479,5.75
22480,2.25
22481,5.75
22482,3.15
22483,5.75
22484,5.75
22485,5.75
22486,5.75
22487,2.25
22488,5.75
22489,2.25
22490,5.75
22491,5.75
22492,4.0
22493,5.75
22494,5.75
22495,5.75
22496,5.75
22497,2.25
22498,6.25
22499,2.25
22500,5.75
22501,5.75
22502,5.75
22503,5.75
22504,5.75
22505,5.75
22506,5.75
22507,5.75
22508,3.15
22509,2.25
22510,2.25
22511,2.25
22512,2.25
22513,5.75
22514,7.0
22515,5.75
22516,5.75
22517,2.25
22518,5.75
22519,5.75
22520,5.75
22521,2.25
22522,5.75
22523,5.75
22524,9.2
22525,5.75
22526,2.25
22527,5.75
22528,5.75
22529,5.75
22530,4.0
22531,5.75
22532,5.75
22533,5.75
22534,5.75
22535,5.75
22536,5.75
22537,2.25
22538,2.25
22539,1.25
22540,4.0
22541,2.25
22542,6.25
22543,5.75
22544,4.0
22545,5.75
22546,5.75
22547,2.25
22548,2.25
22549,3.15
22550,2.25
22551,1.25
22552,4.0
22553,5.75
22554,2.25
22555,5.75
22556,5.75
22557,5.75
22558,5.75
22559,5.75
22560,5.75
22561,5.75
22562,2.25
22563,5.75
22564,2.25
22565,2.25
22566,2.25
22567,5.75
22568,5.75
22569,5.75
22570,2.25
22571,5.75
22572,5.75
22573,5.75
22574,2.25
22575,5.75
22576,2.25
22577,5.75
22578,5.75
22579,2.25
22580,5.75
22581,2.25
22582,5.75
22583,5.75
22584,2.25
22585,4.0
22586,5.75
22587,5.75
22588,5.75
22589,2.25
22590,5.75
22591,2.25
22592,5.75
22593,2.25
22594,5.75
22595,5.75
22596,5.75
22597,3.15
22598,2.25
22599,2.25
22600,5.75
22601,5.75
22602,5.75
22603,5.75
22604,5.75
22605,2.25
22606,5.75
22607,5.75
22608,5.75
22609,2.25
22610,5.75
22611,5.75
22612,5.75
22613,5.75
22614,5.75
22615,2.25
22616,4.0
22617,5.2
22618,2.25
22619,5.75
22620,2.25
22621,5.75
22622,5.75
22623,5.75
22624,5.75
22625,5.75
22626,5.75
22627,5.75
22628,2.25
22629,2.25
22630,2.25
22631,5.75
22632,5.75
22633,2.25
22634,5.75
22635,2.25
22636,5.75
22637,5.75
22638,5.75
22639,5.75
22640,5.75
22641,5.75
22642,5.75
22643,5.75
22644,4.0
22645,4.0
22646,2.25
22647,2.25
22648,5.75
22649,5.75
22650,5.75
22651,5.75
22652,2.25
22653,4.0
22654,5.75
22655,5.75
22656,5.75
22657,5.75
22658,5.75
22659,5.75
22660,5.75
22661,2.25
22662,2.25
22663,5.75
22664,1.25
22665,5.75
22666,2.25
22667,2.25
22668,5.75
22669,5.75
22670,5.75
22671,5.75
22672,2.25
22673,5.75
22674,5.75
22675,5.75
22676,5.75
22677,5.75
22678,2.25
22679,3.15
22680,5.75
22681,2.25
22682,5.75
22683,5.75
22684,5.75
22685,5.75
22686,5.75
22687,2.25
22688,5.75
22689,5.75
22690,5.75
22691,5.75
22692,5.75
22693,5.75
22694,2.25
22695,5.75
22696,5.75
22697,2.25
22698,5.75
22699,5.75
22700,5.75
22701,2.25
22702,2.25
22703,3.15
22704,2.25
22705,5.75
22706,5.75
22707,2.25
22708,5.75
22709,5.75
22710,1.25
22711,5.75
22712,5.75
22713,1.25
22714,5.75
22715,5.75
22716,5.75
22717,2.25
22718,5.75
22719,5.75
22720,5.75
22721,5.75
22722,5.75
22723,2.25
22724,5.75
22725,5.75
22726,2.25
22727,5.75
22728,5.75
22729,5.75
22730,5.75
22731,5.75
22732,5.75
22733,5.75
22734,1.25
22735,2.25
22736,5.75
22737,5.75
22738,4.0
22739,4.0
22740,5.75
22741,5.75
22742,5.75
22743,5.75
22744,5.75
22745,5.75
22746,5.75
22747,5.75
22748,2.25
22749,5.75
22750,1.25
22751,4.0
22752,5.75
22753,1.25
22754,5.75
22755,2.25
22756,2.25
22757,5.75
22758,2.25
22759,4.0
22760,2.25
22761,2.25
22762,2.25
22763,2.25
22764,5.75
22765,5.75
22766,5.75
22767,2.25
22768,5.75
22769,2.25
22770,5.75
22771,5.75
22772,5.75
22773,5.75
22774,5.75
22775,4.0
22776,2.25
22777,5.75
22778,5.75
22779,2.25
22780,5.75
22781,5.75
22782,5.75
22783,2.25
22784,2.25
22785,2.25
22786,5.75
22787,5.75
22788,1.25
22789,4.0
22790,5.75
22791,2.25
22792,5.75
22793,5.75
22794,5.75
22795,2.25
22796,5.75
22797,3.15
22798,5.75
22799,2.25
22800,5.75
22801,5.75
22802,2.25
22803,5.75
22804,2.25
22805,4.0
22806,5.75
22807,5.75
22808,5.75
22809,5.75
22810,5.75
22811,2.25
22812,5.75
22813,5.75
22814,5.75
22815,5.75
22816,5.75
22817,5.75
22818,5.75
22819,5.75
22820,5.75
22821,5.75
22822,1.25
22823,5.75
22824,5.75
22825,5.75
22826,5.75
22827,2.25
22828,5.75
22829,2.25
22830,5.75
22831,3.15
22832,5.75
22833,5.75
22834,5.75
22835,5.75
22836,7.0
22837,1.25
22838,5.75
22839,5.75
22840,1.25
22841,5.75
22842,2.25
22843,5.75
22844,5.75
22845,5.75
22846,5.75
22847,5.75
22848,5.75
22849,3.15
22850,5.75
22851,5.75
22852,5.75
22853,5.75
22854,5.75
22855,5.75
22856,5.75
22857,5.75
22858,2.25
22859,5.75
22860,5.75
22861,2.25
22862,5.75
22863,5.75
22864,5.75
22865,5.75
22866,5.75
22867,5.75
22868,5.75
22869,5.75
22870,2.25
22871,5.75
22872,5.75
22873,5.75
22874,1.25
22875,4.0
22876,5.75
22877,4.0
22878,5.75
22879,2.25
22880,5.75
22881,2.25
22882,5.75
22883,4.0
22884,2.25
22885,5.75
22886,3.15
22887,5.75
22888,5.75
22889,2.25
22890,2.25
22891,2.25
22892,5.75
22893,2.25
22894,5.75
22895,5.75
22896,5.75
22897,5.75
22898,1.25
22899,5.75
22900,5.75
22901,5.75
22902,2.25
22903,5.75
22904,5.75
22905,5.75
22906,2.25
22907,5.75
22908,5.75
22909,5.75
22910,5.75
22911,2.25
22912,4.0
22913,5.75
22914,5.75
22915,5.75
22916,5.75
22917,2.25
22918,1.25
22919,5.75
22920,5.75
22921,2.25
22922,5.75
22923,5.75
22924,2.25
22925,5.75
22926,5.75
22927,5.75
22928,5.75
22929,2.25
22930,5.75
22931,5.75
22932,2.25
22933,5.75
22934,5.75
22935,2.25
22936,4.0
22937,5.75
22938,5.75
22939,5.75
22940,5.75
22941,5.75
22942,5.75
22943,5.75
22944,5.75
22945,5.75
22946,2.25
22947,5.75
22948,5.75
22949,3.15
22950,5.75
22951,5.75
22952,3.15
22953,5.2
22954,2.25
22955,5.75
22956,5.75
22957,2.25
22958,2.25
22959,5.75
22960,7.0
22961,5.75
22962,5.75
22963,5.75
22964,5.75
22965,2.25
22966,5.75
22967,5.75
22968,5.75
22969,5.75
22970,2.25
22971,3.15
22972,5.75
22973,2.25
22974,2.25
22975,5.75
22976,1.25
22977,5.75
22978,5.75
22979,2.25
22980,5.75
22981,2.25
22982,5.75
22983,5.75
22984,3.15
22985,2.25
22986,5.75
22987,5.75
22988,5.75
22989,1.25
22990,2.25
22991,2.25
22992,5.75
22993,5.75
22994,2.25
