id,Hardness,allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average
11885,4.5,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49901,0.0
11886,5.5,198.0,11.463996000000002,8.8,4.8,16.862137999999998,10.78917,2.684,1.682,0.926,0.489272,0.69207
11887,4.0,66.0,17.46,48.0,4.0,114.3255,12.0034,2.28,2.04,1.1949999999999998,0.44736,8.795
11888,5.5,108.0,7.4426640000000015,9.0,4.666666666666667,18.60817185,11.252966666666666,2.751111111111112,1.5744444444444443,0.9666666666666666,0.5433911111111112,0.59473
11889,6.0,116.0,113.177292,10.0,4.888888888888889,20.052981069333327,10.614044444444446,2.7484444444444445,1.7700000000000002,0.9488888888888888,0.4909011111111112,0.80631
11890,6.8,250.0,34.18948,12.2,4.6875,24.556188775,10.833850000000002,2.86625,1.6840000000000002,0.936,0.492719,1.71759
11891,3.5,98.0,6.697992,14.8,4.4,29.568292,12.0863,2.9380000000000006,1.626,0.8640000000000001,0.476196,0.58991
11892,6.0,222.0,41.181992,24.444444444444446,4.666666666666667,57.08166000000001,11.61422,2.7845,1.7333333333333334,0.944,0.4789899999999999,2.26855
11893,5.5,93.0,3.7468275,7.75,3.9166666666666665,15.57035849983333,12.874275000000004,2.8766666666666665,1.4466666666666663,0.6208333333333335,0.6598700000000001,0.49916
11894,2.5,226.0,18.20589925,9.0,4.666666666666667,20.18188193025,11.9482,2.8480000000000003,1.625,0.8133333333333335,0.5803358333333333,0.67383
11895,4.0,50.0,4.073996,10.0,4.8,20.077018,12.30176,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.83736
11896,6.0,100.0,8.147992,10.0,4.4,20.2988926326,10.565180000000002,2.755,1.648,0.8800000000000001,0.4927189999999999,1.02048
11897,2.8,50.0,4.03,10.0,4.8,20.3920334,12.0034,2.81,1.7420000000000002,0.91,0.498454,0.80454
11898,6.0,166.0,13.477328,9.5,4.5,19.8565257,11.9002,2.79,1.60125,0.89875,0.4931925,0.67383
11899,5.5,240.0,24.574384,27.5,5.0,64.9132175,11.217766666666668,2.7425,1.7420000000000002,0.8933333333333332,0.474714,3.59589
11900,1.5,100.0,13.477328,12.0,4.4,25.077338,11.759620000000002,2.764,1.7,0.8649999999999999,0.5471010000000001,1.3459
11901,3.3,80.0,7.876747749999999,10.5,4.0,20.255278375,11.70255,2.6725000000000003,1.765,0.899,0.4927989999999999,0.67999
11902,2.5,184.0,40.61,48.0,2.0,111.34115,9.01375,2.18,1.9,1.2999999999999998,0.4315125,6.44467
11903,2.0,1090.0,127.513962,18.15384615384616,4.432770344373767,43.22643236074271,10.765863434963803,2.817901234567901,1.8010111866637424,1.0287957885501209,0.4901430862031148,3.59589
11904,5.8,72.0,5.439908,8.0,5.0,18.485977957625,11.5619,2.6725000000000003,1.62625,0.84875,0.59942625,0.74838
11905,3.5,126.0,26.090000000000003,31.5,4.5,70.92449475,9.3117,1.9775,1.88,1.1949999999999998,0.4448824999999999,6.46538
11906,6.0,60.0,8.836996000000001,12.2,4.8,25.077338,11.288,2.752,1.7420000000000002,0.8699999999999999,0.4907199999999999,1.03196
11907,7.5,106.0,22.239328,15.714285714285715,4.0,33.48278857142857,11.111628571428572,2.75,1.7428571428571429,0.897142857142857,0.4816614285714286,3.89105
11908,6.0,122.0,8.147992,12.5,4.8,24.808518,11.17714,2.755,1.7420000000000002,0.91,0.4987149999999999,1.7362
11909,6.3,58.0,0.49925,19.0,4.666666666666667,39.987666666666655,9.5408,2.205,1.866,1.12,0.4878333333333333,0.49925
11910,2.5,30.0,2.70174775,7.5,3.2,14.996859625,12.63188,2.68,1.5475,0.695,0.617395,0.13389
11911,6.5,445.0,36.244299,9.18,4.3,18.5465357192,10.993994000000002,2.655,1.705,0.964,0.485063,1.00627
11912,2.5,100.0,15.74,50.0,4.0,117.386335,8.897,2.165,2.015,1.165,0.447885,7.01317
11913,1.3,226.0,23.348983,41.0,5.0,93.78445,9.273855,2.455,1.907,1.1,0.457149,5.62731
11914,5.5,96.0,3.55,12.0,4.8,24.808518,11.28095,2.727,1.767,0.92,0.49901,1.03544
11915,2.0,46.0,9.44,23.0,4.0,49.224449375000006,9.300975,2.455,1.9,1.15,0.4776649999999999,1.7909
11916,4.3,93.0,20.362,21.0,4.0,49.204038,9.65936,2.295,1.9072,1.1840000000000002,0.475566,1.92652
11917,3.0,96.0,10.65,48.0,2.0,116.3255,8.897,2.24,2.015,1.39,0.448895,1.55405
11918,2.0,114.0,13.612327000000002,22.4,5.6,47.3154225304,9.218465,2.0200000000000005,1.9072,1.4220000000000002,0.467568,2.32089
11919,2.5,74.0,13.355328,24.0,5.5,53.4902975,11.14446,2.295,1.825,1.12,0.4743239999999999,3.1504
11920,2.5,176.0,8.109328,8.4,4.4,16.332807916666667,11.749633333333335,2.6184,1.5509999999999995,0.8083333333333332,0.82599,0.59255
11921,6.0,58.0,13.512992,18.0,4.8,39.568056,11.38168,2.81,1.7400000000000002,0.86,0.49282,2.62853
11922,5.8,50.0,4.073996,10.0,4.4,20.077018,11.33182,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.4862359999999999,0.93396
11923,2.5,50.0,3.883996,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.4966
11924,2.3,64.0,10.96,22.0,4.25,53.356,9.0872,2.2225,1.9,1.135,0.479965,2.0416
11925,2.0,46.0,7.957992,11.6,4.8,23.099694928,11.288,2.757,1.7420000000000002,0.8699999999999999,0.49901,0.73829
11926,5.5,166.0,23.576975,23.5,4.125,49.224449375000006,11.510862500000002,2.78,1.7262499999999998,0.895,0.478705,1.0804
11927,6.0,100.0,9.44,10.0,4.8,20.016938,10.75912,2.7060000000000004,1.732,0.92,0.4941109999999999,1.00244
11928,6.0,122.0,14.091992,12.8,4.8,25.077338,11.38168,2.81,1.7400000000000002,0.86,0.49282,1.13436
11929,5.0,126.0,13.385996,23.0,4.0,49.204038,11.11696,2.775,1.7880000000000005,0.945,0.492719,2.54439
11930,1.5,30.0,3.55,5.75,3.5,10.322035645125,12.0278,2.7275,1.625,0.7225,0.61443,0.0222
11931,2.5,147.0,19.382,50.0,3.1,111.34115,8.65415,2.165,1.91,1.165,0.447985,8.795
11932,5.5,100.0,8.337992,10.0,4.8,20.213348778,11.909720000000002,2.648,1.626,0.912,0.49512,0.74838
11933,3.5,102.0,6.697992,9.2,4.8,18.439538,11.64556,2.774,1.654,0.882,0.499514,0.75816
11934,1.5,96.0,10.082327,48.0,2.0,116.3255,13.161829166666667,1.99,2.25,1.3633333333333333,0.7650095833333334,0.4325
11935,3.5,100.0,3.253996,10.0,4.8,20.9941265318,11.79886,2.805,1.656,0.8480000000000001,0.4991960000000001,0.80212
11936,5.5,1090.0,73.79013549999998,11.6,4.975609756097562,24.428765853658533,11.220309756097562,2.754146341463415,1.736,0.8999999999999999,0.4983678048780487,1.00958
11937,6.0,118.0,13.385996,11.6,4.8,24.5691257,10.73364,2.752,1.7020000000000004,0.928,0.489486,1.6865
11938,3.5,102.0,16.864992,10.0,5.6,20.6125257,11.64556,2.774,1.714,0.882,0.499726,1.42396
11939,3.8,74.0,14.7341515,14.4,5.6,29.680678624999995,12.0863,2.8280000000000003,1.6520000000000004,0.8640000000000001,0.476196,1.70155
11940,2.5,100.0,7.441332000000001,10.0,4.8,20.323313857142857,12.22274,2.7065,1.765,0.91,0.4970245,1.0047
11941,6.0,114.0,13.512992,11.6,4.8,24.789618,10.833850000000002,2.684,1.8590000000000004,0.926,0.4912240000000001,1.61291
11942,2.0,192.0,21.153992,16.5,4.5,35.468537,11.340425,2.805,1.705,0.908,0.48273,1.07245
11943,5.5,100.0,7.558488000000001,10.0,4.8,20.185395713333328,10.89726,2.7270000000000003,1.767,0.91,0.496167,0.75755
11944,3.5,20.0,2.70174775,9.2,4.8,18.439538,11.79886,2.805,1.656,0.8480000000000001,0.4991960000000001,0.69519
11945,2.5,184.0,30.92,44.0,4.0,108.295515,8.604266666666666,2.1266666666666665,1.98,1.265,0.4526666666666667,6.5225
11946,3.8,96.0,15.55,49.0,4.0,119.6295,9.08885,2.24,1.92,1.36,0.437,5.0988
11947,3.8,46.0,9.133,23.0,4.0,48.7195,9.8771,2.115,1.905,1.12,0.47888,5.67567
11948,2.5,114.0,20.362,30.66666666666667,5.2,67.9394,11.33182,2.826,1.7166666666666668,0.8833333333333334,0.474714,3.1504
11949,2.0,184.0,28.5031505,44.0,3.5,102.82756,9.1302,2.445,1.99,1.2,0.457149,6.44467
11950,2.5,235.0,30.4721355,22.33333333333333,4.666666666666667,50.23602,11.667433333333332,2.848333333333333,1.7200000000000002,0.9399999999999998,0.4737466666666667,5.0988
11951,6.0,76.0,10.207996,12.5,4.7,25.7926972413,11.2603,2.682,1.7400000000000002,0.8699999999999999,0.4927189999999999,0.53914
11952,5.5,132.0,11.206324,11.0,4.333333333333333,23.033434166666662,10.874308333333332,2.500833333333333,1.7041666666666666,0.9208333333333334,0.496905,1.86705
11953,6.0,30.0,1.7428315,10.0,4.666666666666667,20.65142388888889,10.629,2.675,1.732,0.9559999999999998,0.4948558333333333,0.82343
11954,3.8,90.0,7.734660000000001,49.0,5.0,119.6295,9.6903,2.0733333333333333,1.93,1.09,0.44736,0.89374
11955,2.0,46.0,9.44,23.0,4.0,48.7195,9.706,2.225,1.9,0.945,0.49901,2.0
11956,2.0,515.0,105.514,45.0,5.6,111.599515,9.370384,2.352,1.904,1.1840000000000002,0.475566,5.56317
11957,6.0,126.0,14.091992,12.1,4.8,24.808518,11.17714,2.675,1.745,0.905,0.48855,1.92652
11958,2.8,127.0,26.092,24.5,5.5,53.4902975,11.23408,2.8280000000000003,1.7880000000000005,0.946,0.468765,3.01757
11959,2.5,110.0,19.382,36.0,5.6,84.1611,10.13144,2.352,1.9072,1.1840000000000002,0.477854,3.11002
11960,3.8,46.0,9.133,23.0,4.0,48.7195,10.5174,2.545,1.905,1.12,0.47888,2.34255
11961,3.0,114.0,12.397992,27.6,5.2,65.56541800000001,11.5619,2.826,1.7380000000000002,0.914,0.4673040000000001,2.6108
11962,2.3,228.0,24.409986,23.0,5.0,49.204038,10.629,2.225,1.875,1.11,0.4789899999999999,3.52219
11963,6.3,146.0,21.830311,24.66666666666667,4.5,55.64164,11.290033333333335,2.9466666666666668,1.84,1.16,0.47382125,3.1504
11964,5.5,411.0,36.136971,10.375,4.78125,20.322035645125,10.988671875,2.6318749999999995,1.788125,0.94625,0.4931925,0.80479
11965,5.3,93.0,20.362,31.0,4.0,69.59212799999999,9.152733333333334,1.9666666666666663,1.9,1.1933333333333334,0.4515899999999999,6.78733
11966,3.8,56.0,4.243996,11.3,4.8,22.9889468,11.10535,2.675,1.705,0.945,0.49282,0.82082
11967,5.5,50.0,4.073996,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.8148
11968,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11969,5.5,90.0,6.07141175,9.92,4.48,18.78740068,11.12386875,2.7136,1.6407999999999998,0.8216,0.49093225,0.67383
11970,5.5,112.0,9.509324,12.666666666666664,4.5,24.654186666666664,11.408266666666668,2.8316666666666666,1.768333333333333,0.98,0.4767116666666666,1.79216
11971,5.5,156.0,26.254656,17.333333333333332,4.0,39.180980333,11.373216666666664,2.706666666666667,1.7166666666666668,0.9666666666666668,0.4844733333333333,2.18789
11972,3.8,92.0,7.957992,9.2,4.8,19.8565257,12.30176,2.904,1.654,0.958,0.491678,0.84019
11973,6.0,180.0,14.604,9.0,4.8,18.60817185,11.72784,2.774,1.6310000000000002,0.8959999999999999,0.4911100000000001,0.76486
11974,2.3,93.0,20.36,31.33333333333333,4.0,69.59212799999999,9.159866666666668,2.2233333333333336,1.9433333333333327,1.1933333333333334,0.4488266666666667,6.77608
11975,6.0,108.0,7.558488000000001,10.8,4.4,21.9893120372,11.10535,2.682,1.711,0.951,0.4927359999999999,0.89483
11976,6.0,242.0,24.70666,12.5,4.5,24.75087845,11.719925,2.8,1.72375,0.9399999999999998,0.4840125000000001,1.2188
11977,5.0,96.0,8.42666,12.25,4.5,24.50301875,11.1479375,2.55,1.7,0.945,0.49463625,0.45758
11978,5.5,108.0,11.35441075,16.5,4.0,36.97368416666667,11.14446,2.545,1.92,0.92,0.48273,2.58333
11979,6.5,66.0,13.385996,13.6,4.8,29.525338,11.14446,2.684,1.87,0.9,0.4820359999999999,1.83476
11980,5.0,202.0,22.908309000000006,20.2,4.8,43.498522,11.177555000000002,2.8280000000000003,1.7200000000000002,0.945,0.4927189999999999,2.6772
11981,5.5,36.0,8.903332,18.0,4.0,37.346215,10.0743,2.675,1.745,0.905,0.48855,2.0416
11982,5.5,147.0,15.55,33.5,4.7,77.32431666666669,10.2719,2.0200000000000005,2.0,1.1949999999999998,0.462985,7.775
11983,5.5,72.0,10.507072,12.0,4.0,24.808518,10.0743,2.225,1.9,0.945,0.4927189999999999,1.182
11984,6.3,58.0,11.874,19.33333333333333,4.666666666666667,39.987666666666655,9.5408,2.33,1.88,1.106666666666667,0.4878333333333333,2.8386
11985,5.5,72.0,10.584328,12.5,5.166666666666667,24.654186666666664,11.522283333333334,2.8480000000000003,1.7166666666666668,0.8933333333333332,0.490932,0.84313
11986,5.0,82.0,7.734660000000001,14.25,4.75,29.21788464,11.2603,2.875,1.765,0.895,0.4863375,1.37165
11987,2.8,144.0,20.29466,30.0,4.8,72.2365,9.706,2.279,1.9072,1.2145,0.4628675,2.28126
11988,4.0,14.0,1.7401675,4.666666666666667,4.666666666666667,8.773226666666666,13.652933333333332,2.7566666666666664,1.625,0.9333333333333332,0.4821566666666666,0.07675
11989,7.8,76.0,15.751995999999998,14.4,4.4,30.341818,11.33182,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.4862359999999999,1.02048
11990,2.3,66.0,9.133,22.0,4.0,49.496,9.1312,2.33,1.88,1.106666666666667,0.4743239999999999,2.96536
11991,6.0,122.0,13.385996,12.2,4.8,24.88692185,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.89676
11992,6.5,406.0,30.699303000000004,9.2,4.8,18.01515585,11.17714,2.727,1.767,0.8800000000000001,0.4960699999999999,0.73671
11993,1.5,192.0,12.421,8.0,4.8,16.862137999999998,11.8627,2.904,1.626,0.836,0.499726,0.6278
11994,3.5,239.2,51.805803,11.2,4.8,24.667645948945623,10.73364,2.8280000000000003,1.7200000000000002,0.964,0.4901741314971125,1.70947
11995,2.5,202.0,22.81264,20.5,3.1,47.69701000000001,12.41584,2.2,1.394,0.6639999999999999,0.476196,3.11002
11996,1.5,0.0,0.814992000000001,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8148
11997,6.3,72.0,15.604,24.66666666666667,4.333333333333333,54.501263666333344,9.361666666666668,2.1466666666666665,1.9,1.18,0.4736966666666666,1.22872
11998,2.5,138.0,17.24689925,23.8,5.6,49.204038,11.61422,2.8280000000000003,1.6880000000000002,0.944,0.467568,3.52219
11999,2.3,80.0,2.008328,5.0,3.2,9.453330285714284,13.51252,2.668,1.3186666666666669,0.5053333333333333,0.7623686666666668,0.44035
12000,3.0,38.0,0.97258,18.0,4.0,37.346215,12.0863,2.675,1.875,1.366666666666667,0.49901,0.76176
12001,6.0,78.0,3.883996,13.2,4.8,29.568292,11.16682,2.81,1.7400000000000002,0.928,0.49282,0.48629
12002,1.8,222.0,41.060299,23.0,4.0,48.7195,9.1302,2.77,1.925,1.02,0.460005,5.00311
12003,3.0,118.0,14.7341515,12.4,4.4,24.84986224999998,11.38168,2.7380000000000004,1.7420000000000002,0.86,0.48502,1.7362
12004,5.5,68.0,3.253996,8.8,4.8,17.918277359999994,11.61422,2.8280000000000003,1.654,0.836,0.49968,0.50633
12005,5.8,58.0,11.874,19.33333333333333,5.0,39.987666666666655,9.5408,2.33,1.88,1.106666666666667,0.4878333333333333,1.47355
12006,5.5,30.0,2.073996,10.0,4.8,20.213348778,10.9485,2.7270000000000003,1.767,0.8959999999999999,0.498454,0.68199
12007,2.8,46.0,9.133,20.5,4.0,47.8025,10.629,2.225,1.905,1.12,0.4776649999999999,2.01939
12008,6.0,94.0,8.109328,13.0,4.666666666666667,27.44881366633333,11.354766666666668,2.7533333333333334,1.7616666666666667,0.9666666666666668,0.4817083333333334,1.70155
12009,5.3,72.0,6.88374375,12.5,4.5,24.75087845,11.10535,2.79,1.7199999999999998,0.8925,0.4829699999999999,1.06784
12010,1.5,20.0,0.955991999999999,10.0,4.0,20.0468,9.01375,1.79,2.015,1.39,0.49901,0.77525
12011,2.5,50.0,3.883996,10.0,4.8,20.016938,11.64556,2.774,1.714,0.882,0.49968,0.53898
12012,5.3,38.0,4.5453280000000005,12.666666666666664,4.666666666666667,26.621686666666665,11.354766666666668,2.7533333333333334,1.775,0.9166666666666666,0.4887899999999999,0.75585
12013,6.0,116.0,8.885992,11.0,4.8,24.808518,11.17714,2.94,1.732,0.914,0.491678,0.84098
12014,6.0,113.0,7.767992,11.6,4.8,23.231818,11.023840000000002,2.755,1.732,0.9229999999999998,0.499514,0.98478
12015,6.0,100.0,8.147992,10.0,4.8,20.9941265318,9.8771,2.7270000000000003,1.6780000000000002,0.892,0.4911100000000001,1.00669
12016,6.0,108.0,8.885992,10.8,4.8,21.654418,11.17714,2.675,1.736,0.9259999999999998,0.498984,0.85728
12017,5.0,108.0,6.674328,17.333333333333332,5.166666666666667,38.979225333,11.217766666666668,2.775,1.7250000000000003,0.925,0.4796891666666667,0.99413
12018,2.5,114.0,8.885992,9.8,4.6,18.439538,12.30176,2.518,1.656,0.8480000000000001,0.491678,1.69886
12019,1.8,62.0,2.3341635000000003,6.666666666666668,4.2,13.165070041500002,12.8161,2.8716666666666666,1.4508333333333334,0.63,0.6562183333333333,0.5043
12020,6.0,120.0,10.561656,10.0,4.9230769230769225,20.17042675230769,11.055876923076925,2.7507692307692304,1.7730769230769232,0.9723076923076924,0.4892738461538461,0.8117
12021,3.3,235.0,60.67400000000001,23.5,4.5,53.4902975,9.300975,2.25375,1.86625,1.1275,0.47382125,5.00311
12022,5.5,126.0,13.053996,15.6,4.4,33.739258,11.443499999999998,2.81,1.7400000000000002,0.96,0.489272,2.65644
12023,6.0,106.0,11.722664,11.3,4.3,23.099694928,11.14446,2.7030000000000003,1.7960000000000003,0.9,0.4820359999999999,1.07245
12024,5.0,90.0,8.147992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.09628
12025,6.0,100.0,8.228992,10.0,4.8,20.213348778,11.0881,2.774,1.6980000000000002,0.892,0.495329,0.96381
12026,3.8,42.0,7.441332000000001,11.2,4.8,24.789618,10.99836,2.72,1.72,0.8800000000000001,0.49282,1.04032
12027,6.0,86.0,8.359328,14.333333333333336,5.333333333333333,30.61252,11.75455,2.8816666666666664,1.735,0.915,0.4831422222222222,2.78022
12028,1.8,196.0,17.053984,96.0,4.0,160.15216,8.31996,2.0200000000000005,2.0914,1.224,0.448895,7.66
12029,3.8,92.0,4.663996,9.2,4.4,18.439538,11.79886,2.805,1.656,0.8480000000000001,0.4991960000000001,0.78394
12030,2.5,42.0,1.741332,10.5,4.0,21.985986,11.6604875,2.6725000000000003,1.5475,0.71,0.61443,0.62275
12031,7.0,97.0,13.346319,11.666666666666664,4.540865384615385,24.50301875,11.506004567307691,2.94,1.66,0.8324519230769231,0.491593043478261,1.7909
12032,6.0,78.0,5.203996,13.2,4.4,29.680678624999995,11.11696,2.7380000000000004,1.7420000000000002,0.908,0.48502,0.98478
12033,2.8,100.0,5.62148,10.0,4.8,20.2988926326,12.04083,2.755,1.6309999999999998,0.91,0.4927189999999999,0.57713
12034,5.5,92.0,5.203996,9.2,4.8,18.439538,11.64556,2.648,1.626,0.8140000000000001,0.498984,0.49916
12035,2.0,82.0,12.417996,42.8,3.2,102.82756,9.65936,2.3680000000000003,1.904,1.1840000000000002,0.45825,8.795
12036,5.3,126.0,11.202328,21.0,4.333333333333333,47.98568666666667,11.290033333333335,2.7466666666666666,1.83,0.9766666666666666,0.4729766666666666,1.85565
12037,6.3,108.0,5.203996,10.8,4.8,21.206043325,10.78917,2.884,1.6980000000000002,0.974,0.489272,0.92003
12038,2.5,710.0,50.797608,7.283068783068784,3.3412698412698414,14.194026851574211,12.191226986506749,2.634737631184408,1.500704647676162,0.6280423280423281,0.5007827692307691,0.6415
12039,6.0,72.0,5.230979499999999,8.4,4.8,17.7903568,10.73364,2.7880000000000003,1.5712000000000002,0.7880000000000001,0.59185,0.85961
12040,6.0,100.0,8.795996,10.0,4.8,20.077018,10.629,2.7273333333333336,1.767,0.9250000000000002,0.4916733333333334,0.74511
12041,2.5,99.0,13.385996,30.66666666666667,4.4,68.16233625,9.6769,2.368333333333333,1.923333333333333,1.16,0.467568,4.5665
12042,1.8,196.0,30.92,24.5,5.5,53.4902975,10.0743,2.295,1.825,1.12,0.4697149999999999,3.8764
12043,2.5,114.0,17.623983999999997,23.0,4.8,49.204038,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.477015,3.01757
12044,1.5,96.0,3.6474955,8.0,4.465116279069767,16.492666686656673,11.690603211991435,2.769400428265524,1.5508620689655173,0.8170673076923077,0.5566228000000001,0.73067
12045,2.5,98.0,7.558488000000001,7.92,4.6,15.883778031249998,12.119945,2.72,1.5712000000000002,0.7487999999999999,0.499404,0.59255
12046,2.5,184.0,40.747992,39.5,5.0,90.2267,9.8771,1.985,1.904,1.1840000000000002,0.448895,6.44467
12047,5.5,50.0,4.9043280000000005,10.0,4.333333333333333,20.325236749666672,11.5267,2.205,1.7166666666666668,0.8933333333333332,0.4982824999999999,0.81739
12048,2.5,196.0,27.403984,24.5,5.6,53.441338,10.59066,2.3680000000000003,1.904,1.2,0.467568,3.87311
12049,2.5,202.0,23.348983,20.5,5.3,43.498522,12.0863,2.8680000000000003,1.8200000000000005,0.8640000000000001,0.476196,2.95341
12050,3.5,112.0,17.46,22.0,4.0,49.204038,11.2603,2.545,1.76,0.9559999999999998,0.475566,2.94022
12051,6.0,92.0,7.767992,9.2,4.8,18.439538,11.79886,2.805,1.714,0.882,0.4991960000000001,1.96919
12052,6.0,70.0,7.767992,13.6,4.8,27.188418,11.14446,2.53,1.855,1.11,0.4820359999999999,1.47705
12053,6.8,116.0,7.734660000000001,10.5,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.492723125,0.82753
12054,2.8,28.0,7.558488,10.0,4.8,20.2988926326,12.04083,2.755,1.6309999999999998,0.91,0.4927189999999999,0.75677
12055,4.0,46.0,9.133,23.0,4.0,49.496,10.0743,2.205,1.855,1.12,0.4789899999999999,4.45755
12056,6.0,30.0,2.3326640000000003,10.0,4.8,20.185395713333328,11.754416666666666,2.825,1.6766666666666667,0.8800000000000001,0.4940200000000001,0.8159
12057,5.5,100.0,8.147992,10.0,4.8,20.077018,11.38168,2.81,1.7400000000000002,0.86,0.49282,0.51039
12058,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12059,1.8,146.0,23.348983,48.0,5.0,111.599515,10.347,1.96,2.04,1.41,0.466938,3.865
12060,3.0,42.0,7.4428315,21.0,4.0,43.498522,10.36,2.44,1.97,1.1800000000000002,0.477015,1.05095
12061,2.0,196.0,27.432984,27.6,5.6,65.56541800000001,11.82448,2.884,1.7280000000000002,0.904,0.476196,3.78486
12062,5.0,93.0,20.36,31.66666666666667,4.0,69.59212799999999,9.152733333333334,1.9666666666666663,1.9,1.1933333333333334,0.4463566666666667,6.44467
12063,3.5,50.0,3.253996,10.0,4.8,20.016938,11.2603,2.755,1.6310000000000002,0.91,0.4927189999999999,0.86021
12064,2.5,66.0,7.957992,13.6,4.8,29.525338,10.75912,2.826,1.732,0.926,0.491714,0.34857
12065,6.0,100.0,8.147992,10.0,4.8,20.2988926326,10.565180000000002,2.58,1.7120000000000002,0.956,0.498454,0.91318
12066,6.5,100.0,7.558488000000001,10.0,4.8,20.3920334,12.04083,2.766,1.495,0.71,0.61443,0.50389
12067,5.8,72.0,5.60474375,8.0,4.4444444444444455,16.210698944222223,11.281455555555556,2.6866666666666665,1.5744444444444443,0.7944444444444445,0.5433911111111112,0.49925
12068,6.0,64.0,10.207996,12.8,4.4,26.385218,11.38168,2.7380000000000004,1.7420000000000002,0.8699999999999999,0.48502,1.4092
12069,3.8,58.0,4.542664,11.6,5.0,24.654186666666664,11.17714,2.754666666666667,1.7166666666666668,0.892,0.498984,1.182
12070,2.5,738.0,127.513962,26.17391304347826,4.521739130434782,63.67066756097561,12.85996086956522,2.735217391304348,1.393478260869565,0.6121739130434782,0.753207391304348,3.52186
12071,5.0,66.0,1.741332,7.5,3.1,14.996859625,12.046624,2.7880000000000003,1.545,0.71,0.6184925,0.68417
12072,3.5,390.0,32.400563,35.51724137931035,4.682926829268292,80.07104137931034,11.560509523809523,2.8156790123456785,1.991769547325104,0.8580487804878048,0.4719685714285714,5.80644
12073,5.5,116.0,8.07666,11.3,4.8,23.170338,10.999625,2.62,1.875,0.98,0.495329,0.7958
12074,5.5,100.0,7.734660000000001,10.0,4.5,20.9940862215,10.565180000000002,2.6,1.75,0.965,0.4936504347826087,0.96683
12075,6.0,82.0,15.55,21.0,4.0,47.3154225304,10.5174,2.24,1.855,1.11,0.4776649999999999,2.07755
12076,3.8,80.0,5.505328,13.666666666666664,4.666666666666667,27.95135333333333,9.273855,2.33,1.913333333333333,1.135,0.4789899999999999,0.86099
12077,3.0,36.0,7.957992,18.0,4.0,37.346215,10.75912,2.445,1.736,0.9180000000000001,0.4743239999999999,1.56776
12078,6.3,220.0,41.181992,24.66666666666667,4.666666666666667,53.05033333333333,11.634466666666668,2.83,1.7333333333333334,0.9155555555555556,0.4680233333333334,4.45755
12079,2.5,19.0,0.4869975,19.0,4.0,39.568056,11.6604875,2.165,1.9425,1.3,0.47382125,0.83154
12080,3.8,30.0,1.741332,10.0,4.8,20.213348778,10.9485,2.698,1.7,0.8959999999999999,0.4940200000000001,0.65297
12081,3.8,87.0,13.556992,16.8,5.6,35.468537,10.13144,2.352,1.9072,1.1840000000000002,0.477854,2.0416
12082,6.0,50.0,1.7431599999999998,10.0,4.8,20.213348778,10.89726,2.698,1.7880000000000005,0.965,0.48855,0.96683
12083,6.0,62.0,6.697992,12.2,4.8,26.385218,11.46526,2.755,1.732,0.914,0.481478,1.57191
12084,6.0,100.0,8.147992,10.0,4.8,20.9941265318,10.13144,2.352,1.908,0.944,0.49512,0.96683
12085,6.0,128.0,14.091992,12.8,4.8,26.385218,10.13144,2.352,1.88,1.104,0.49282,1.79976
12086,2.8,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.825,1.66,0.96,0.4927189999999999,1.37165
12087,5.5,163.0,23.38089925,13.0,4.416666666666667,29.159414333166666,10.296858333333333,2.5641666666666665,1.775,0.95,0.4818274999999999,2.22589
12088,5.0,104.0,8.841328,16.666666666666668,4.666666666666667,36.0685,11.290033333333335,2.736666666666667,1.7366666666666666,0.92,0.48273,1.03881
12089,2.5,100.0,15.43,50.0,4.0,117.386335,9.01375,2.295,2.015,1.165,0.44736,7.316
12090,5.5,86.0,4.5453280000000005,9.666666666666666,4.666666666666667,19.240395713333328,11.556733333333336,2.828333333333333,1.6516666666666666,0.8116666666666665,0.4796891666666667,0.53898
12091,2.5,46.0,19.382,22.5,5.5,54.026915,10.695,2.295,1.825,1.12,0.4789899999999999,3.26948
12092,6.0,80.0,10.670656,10.0,4.875,20.322035645125,10.9485,2.675,1.745,0.945,0.4931925,0.96381
